"Year"	"Plot"	"Ring"	"CO2 Treatment"	"Nitrogen Treatment"	"CountOfSpecies"	"CountOfGroup"	"Experiment"	"monospecies"	"Monogroup"	"Water Treatment"	"Temp Treatment"	"Depth"	"Carbon(%)"	"Nitrogen(%)"	"C/N Ratio"
2016	18	1	Cenrich	Nenrich	1	1	M	Amorpha canescens	Legume	 	 	10-20	0.505	0.04	12.625
2016	18	1	Cenrich	Nenrich	1	1	M	Amorpha canescens	Legume	 	 	20-40	0.313	0.03	10.43333333
2016	18	1	Cenrich	Nenrich	1	1	M	Amorpha canescens	Legume	 	 	40-60	0.314	0.027	11.62962963
2016	19	1	Cenrich	Namb	4	3	M	 	 	 	 	0-10	1.122	0.075	14.96
2016	19	1	Cenrich	Namb	4	3	M	 	 	 	 	10-20	0.628	0.045	13.95555556
2016	19	1	Cenrich	Namb	4	3	M	 	 	 	 	20-40	0.459	0.035	13.11428571
2016	19	1	Cenrich	Namb	4	3	M	 	 	 	 	40-60	0.251	0.021	11.95238095
2016	21	1	Cenrich	Nenrich	9	4	M	 	 	H2Oamb	HTamb	0-10	1.08	0.07	15.42857143
2016	21	1	Cenrich	Nenrich	9	4	M	 	 	H2Oamb	HTamb	10-20	0.56	0.04	14
2016	21	1	Cenrich	Nenrich	9	4	M	 	 	H2Oamb	HTamb	20-40	0.42	0.03	14
2016	21	1	Cenrich	Nenrich	9	4	M	 	 	H2Oamb	HTamb	40-60	0.262	0.024	10.91666667
2016	22	1	Cenrich	Nenrich	1	1	M	Bromus inermis	C-3	 	 	0-10	0.63	0.056	11.25
2016	22	1	Cenrich	Nenrich	1	1	M	Bromus inermis	C-3	 	 	10-20	0.42	0.04	10.5
2016	22	1	Cenrich	Nenrich	1	1	M	Bromus inermis	C-3	 	 	20-40	0.281	0.022	12.77272727
2016	22	1	Cenrich	Nenrich	1	1	M	Bromus inermis	C-3	 	 	40-60	0.193	0.005	38.6
2016	23	1	Cenrich	Namb	16	4	M	 	 	 	 	0-10	1.089	0.085	12.81176471
2016	23	1	Cenrich	Namb	16	4	M	 	 	 	 	10-20	0.57	0.04	14.25
2016	23	1	Cenrich	Namb	16	4	M	 	 	 	 	20-40	0.31	0.02	15.5
2016	23	1	Cenrich	Namb	16	4	M	 	 	 	 	40-60	0.28	0.02	14
2016	24	1	Cenrich	Namb	1	1	M	Agropyron repens	C-3	 	 	0-10	0.533	0.047	11.34042553
2016	24	1	Cenrich	Namb	1	1	M	Agropyron repens	C-3	 	 	10-20	0.41	0.027	15.18518519
2016	24	1	Cenrich	Namb	1	1	M	Agropyron repens	C-3	 	 	20-40	0.277	0.018	15.38888889
2016	24	1	Cenrich	Namb	1	1	M	Agropyron repens	C-3	 	 	40-60	0.197	0.018	10.94444444
2016	26	1	Cenrich	Namb	9	4	M	 	 	H2Oamb	HTamb	0-10	1.209	0.091	13.28571429
2016	26	1	Cenrich	Namb	9	4	M	 	 	H2Oamb	HTamb	10-20	0.594	0.048	12.375
2016	26	1	Cenrich	Namb	9	4	M	 	 	H2Oamb	HTamb	20-40	0.298	0.026	11.46153846
2016	26	1	Cenrich	Namb	9	4	M	 	 	H2Oamb	HTamb	40-60	0.165	0.004	41.25
2016	28	1	Cenrich	Namb	4	2	M	 	 	 	 	0-10	0.65	0.05	13
2016	28	1	Cenrich	Namb	4	2	M	 	 	 	 	10-20	0.41	0.03	13.66666667
2016	28	1	Cenrich	Namb	4	2	M	 	 	 	 	20-40	0.33	0.03	11
2016	28	1	Cenrich	Namb	4	2	M	 	 	 	 	40-60	0.291	0.019	15.31578947
2016	29	1	Cenrich	Nenrich	4	2	M	 	 	 	 	0-10	0.559	0.049	11.40816327
2016	29	1	Cenrich	Nenrich	4	2	M	 	 	 	 	10-20	0.3615	0.0255	14.17647059
2016	29	1	Cenrich	Nenrich	4	2	M	 	 	 	 	20-40	0.292	0.017	17.17647059
2016	29	1	Cenrich	Nenrich	4	2	M	 	 	 	 	40-60	0.279	0.018	15.5
2016	30	1	Cenrich	Nenrich	16	4	M	 	 	 	 	0-10	1.168	0.085	13.74117647
2016	30	1	Cenrich	Nenrich	16	4	M	 	 	 	 	10-20	0.484	0.041	11.80487805
2016	30	1	Cenrich	Nenrich	16	4	M	 	 	 	 	20-40	0.42	0.03	14
2016	30	1	Cenrich	Nenrich	16	4	M	 	 	 	 	40-60	0.3	0.02	15
2016	31	1	Cenrich	Nenrich	1	1	M	Asclepias tuberosa	Forb	 	 	0-10	0.371	0.036	10.30555556
2016	31	1	Cenrich	Nenrich	1	1	M	Asclepias tuberosa	Forb	 	 	10-20	0.432	0.031	13.93548387
2016	31	1	Cenrich	Nenrich	1	1	M	Asclepias tuberosa	Forb	 	 	20-40	0.284	0.025	11.36
2016	31	1	Cenrich	Nenrich	1	1	M	Asclepias tuberosa	Forb	 	 	40-60	0.184	0.018	10.22222222
2016	32	1	Cenrich	Nenrich	1	1	M	Bouteloua gracilis	C-4	 	 	0-10	0.777	0.054	14.38888889
2016	32	1	Cenrich	Nenrich	1	1	M	Bouteloua gracilis	C-4	 	 	10-20	0.451	0.034	13.26470588
2016	32	1	Cenrich	Nenrich	1	1	M	Bouteloua gracilis	C-4	 	 	20-40	0.298	0.021	14.19047619
2016	32	1	Cenrich	Nenrich	1	1	M	Bouteloua gracilis	C-4	 	 	40-60	0.193	0.019	10.15789474
2016	33	1	Cenrich	Namb	16	4	M	 	 	 	 	0-10	0.58	0.03	19.33333333
2016	33	1	Cenrich	Namb	16	4	M	 	 	 	 	10-20	0.31	0.01	31
2016	33	1	Cenrich	Namb	16	4	M	 	 	 	 	20-40	0.37	0.03	12.33333333
2016	33	1	Cenrich	Namb	16	4	M	 	 	 	 	40-60	0.2	0.02	10
2016	34	1	Cenrich	Nenrich	9	4	M	 	 	H2Oneg	HTelv	0-10	1.034	0.074	13.97297297
2016	34	1	Cenrich	Nenrich	9	4	M	 	 	H2Oneg	HTelv	10-20	0.475	0.034	13.97058824
2016	34	1	Cenrich	Nenrich	9	4	M	 	 	H2Oneg	HTelv	20-40	0.31	0.02	15.5
2016	34	1	Cenrich	Nenrich	9	4	M	 	 	H2Oneg	HTelv	40-60	0.28	0.01	28
2016	35	1	Cenrich	Namb	1	1	M	Lespedeza capitata	Legume	 	 	0-10	0.577	0.046	12.54347826
2016	35	1	Cenrich	Namb	1	1	M	Lespedeza capitata	Legume	 	 	10-20	0.451	0.043	10.48837209
2016	35	1	Cenrich	Namb	1	1	M	Lespedeza capitata	Legume	 	 	20-40	1.05	0.09	11.66666667
2016	35	1	Cenrich	Namb	1	1	M	Lespedeza capitata	Legume	 	 	40-60	0.21	0	 
2016	36	1	Cenrich	Nenrich	1	1	M	Agropyron repens	C-3	 	 	0-10	0.659	0.056	11.76785714
2016	36	1	Cenrich	Nenrich	1	1	M	Agropyron repens	C-3	 	 	10-20	0.426	0.039	10.92307692
2016	36	1	Cenrich	Nenrich	1	1	M	Agropyron repens	C-3	 	 	20-40	0.294	0.027	10.88888889
2016	36	1	Cenrich	Nenrich	1	1	M	Agropyron repens	C-3	 	 	40-60	0.196	0.017	11.52941176
2016	37	1	Cenrich	Nenrich	1	1	M	Petalostemum villosum	Legume	 	 	0-10	0.442	0.031	14.25806452
2016	37	1	Cenrich	Nenrich	1	1	M	Petalostemum villosum	Legume	 	 	10-20	0.375	0.033	11.36363636
2016	37	1	Cenrich	Nenrich	1	1	M	Petalostemum villosum	Legume	 	 	20-40	0.351	0.025	14.04
2016	37	1	Cenrich	Nenrich	1	1	M	Petalostemum villosum	Legume	 	 	40-60	0.24	0	 
2016	38	1	Cenrich	Nenrich	4	2	M	 	 	 	 	0-10	0.95	0.07	13.57142857
2016	38	1	Cenrich	Nenrich	4	2	M	 	 	 	 	10-20	0.535	0.047	11.38297872
2016	38	1	Cenrich	Nenrich	4	2	M	 	 	 	 	20-40	0.352	0.03	11.73333333
2016	38	1	Cenrich	Nenrich	4	2	M	 	 	 	 	40-60	0.25	0.02	12.5
2016	39	1	Cenrich	Namb	1	1	M	Bromus inermis	C-3	 	 	0-10	0.46	0.03	15.33333333
2016	39	1	Cenrich	Namb	1	1	M	Bromus inermis	C-3	 	 	10-20	0.46	0.04	11.5
2016	39	1	Cenrich	Namb	1	1	M	Bromus inermis	C-3	 	 	20-40	0.29	0.02	14.5
2016	39	1	Cenrich	Namb	1	1	M	Bromus inermis	C-3	 	 	40-60	0.26	0.01	26
2016	40	1	Cenrich	Namb	1	1	M	Poa pratensis	C-3	 	 	0-10	0.56	0.06	9.333333333
2016	40	1	Cenrich	Namb	1	1	M	Poa pratensis	C-3	 	 	10-20	0.37	0.04	9.25
2016	40	1	Cenrich	Namb	1	1	M	Poa pratensis	C-3	 	 	20-40	0.25	0.01	25
2016	40	1	Cenrich	Namb	1	1	M	Poa pratensis	C-3	 	 	40-60	0.176	0.017	10.35294118
2016	42	1	Cenrich	Namb	1	1	M	Solidago rigida	Forb	 	 	0-10	0.73	0.01	73
2016	42	1	Cenrich	Namb	1	1	M	Solidago rigida	Forb	 	 	10-20	0.482	0.042	11.47619048
2016	42	1	Cenrich	Namb	1	1	M	Solidago rigida	Forb	 	 	20-40	0.334	0.032	10.4375
2016	42	1	Cenrich	Namb	1	1	M	Solidago rigida	Forb	 	 	40-60	0.216	0.02	10.8
2016	43	1	Cenrich	Nenrich	16	4	M	 	 	 	 	0-10	1.15	0.09	12.77777778
2016	43	1	Cenrich	Nenrich	16	4	M	 	 	 	 	10-20	0.71	0.05	14.2
2016	43	1	Cenrich	Nenrich	16	4	M	 	 	 	 	20-40	0.28	0.02	14
2016	43	1	Cenrich	Nenrich	16	4	M	 	 	 	 	40-60	0.173	0.014	12.35714286
2016	44	1	Cenrich	Nenrich	4	3	M	 	 	 	 	0-10	0.72	0.05	14.4
2016	44	1	Cenrich	Nenrich	4	3	M	 	 	 	 	10-20	0.47	0.04	11.75
2016	44	1	Cenrich	Nenrich	4	3	M	 	 	 	 	20-40	0.26	0.01	26
2016	44	1	Cenrich	Nenrich	4	3	M	 	 	 	 	40-60	0.33	0.03	11
2016	45	1	Cenrich	Namb	16	4	M	 	 	 	 	0-10	1.04	0.08	13
2016	45	1	Cenrich	Namb	16	4	M	 	 	 	 	10-20	0.54	0.04	13.5
2016	45	1	Cenrich	Namb	16	4	M	 	 	 	 	20-40	0.34	0.02	17
2016	45	1	Cenrich	Namb	16	4	M	 	 	 	 	40-60	0.28	0.02	14
2016	46	1	Cenrich	Namb	1	1	M	Anemone cylindrica	Forb	 	 	0-10	0.542	0.047	11.53191489
2016	46	1	Cenrich	Namb	1	1	M	Anemone cylindrica	Forb	 	 	10-20	0.39	0.04	9.75
2016	46	1	Cenrich	Namb	1	1	M	Anemone cylindrica	Forb	 	 	20-40	0.32	0.03	10.66666667
2016	46	1	Cenrich	Namb	1	1	M	Anemone cylindrica	Forb	 	 	40-60	0.216	0.024	9
2016	47	1	Cenrich	Nenrich	1	1	M	Koeleria cristata	C-3	 	 	0-10	0.85	0.07	12.14285714
2016	47	1	Cenrich	Nenrich	1	1	M	Koeleria cristata	C-3	 	 	10-20	0.46	0.03	15.33333333
2016	47	1	Cenrich	Nenrich	1	1	M	Koeleria cristata	C-3	 	 	20-40	0.38	0.02	19
2016	47	1	Cenrich	Nenrich	1	1	M	Koeleria cristata	C-3	 	 	40-60	0.232	0.021	11.04761905
2016	48	1	Cenrich	Namb	9	4	M	 	 	H2Oamb	HTelv	0-10	1.07	0.09	11.88888889
2016	48	1	Cenrich	Namb	9	4	M	 	 	H2Oamb	HTelv	10-20	0.56	0.05	11.2
2016	48	1	Cenrich	Namb	9	4	M	 	 	H2Oamb	HTelv	20-40	0.34	0.03	11.33333333
2016	48	1	Cenrich	Namb	9	4	M	 	 	H2Oamb	HTelv	40-60	0.33	0.02	16.5
2016	49	1	Cenrich	Nenrich	1	1	M	Achillea millefolium	Forb	 	 	0-10	0.78	0.06	13
2016	49	1	Cenrich	Nenrich	1	1	M	Achillea millefolium	Forb	 	 	10-20	0.61	0.05	12.2
2016	49	1	Cenrich	Nenrich	1	1	M	Achillea millefolium	Forb	 	 	20-40	0.37	0.022	16.81818182
2016	49	1	Cenrich	Nenrich	1	1	M	Achillea millefolium	Forb	 	 	40-60	0.22	0.012	18.33333333
2016	50	1	Cenrich	Nenrich	9	4	M	 	 	H2Oneg	HTamb	0-10	1	0.08	12.5
2016	50	1	Cenrich	Nenrich	9	4	M	 	 	H2Oneg	HTamb	10-20	0.58	0.05	11.6
2016	50	1	Cenrich	Nenrich	9	4	M	 	 	H2Oneg	HTamb	20-40	0.39	0.03	13
2016	50	1	Cenrich	Nenrich	9	4	M	 	 	H2Oneg	HTamb	40-60	0.29	0.01	29
2016	51	1	Cenrich	Namb	16	4	M	 	 	 	 	0-10	1.16	0.08	14.5
2016	51	1	Cenrich	Namb	16	4	M	 	 	 	 	10-20	0.65	0.05	13
2016	51	1	Cenrich	Namb	16	4	M	 	 	 	 	20-40	0.32	0.01	32
2016	51	1	Cenrich	Namb	16	4	M	 	 	 	 	40-60	0.27	0.02	13.5
2016	52	1	Cenrich	Nenrich	16	4	M	 	 	 	 	0-10	1.04	0.09	11.55555556
2016	52	1	Cenrich	Nenrich	16	4	M	 	 	 	 	10-20	0.69	0.06	11.5
2016	52	1	Cenrich	Nenrich	16	4	M	 	 	 	 	20-40	0.36	0.02	18
2016	52	1	Cenrich	Nenrich	16	4	M	 	 	 	 	40-60	0.23	0.02	11.5
2016	53	1	Cenrich	Nenrich	1	1	M	Solidago rigida	Forb	 	 	0-10	1.08	0.08	13.5
2016	53	1	Cenrich	Nenrich	1	1	M	Solidago rigida	Forb	 	 	10-20	0.68	0.05	13.6
2016	53	1	Cenrich	Nenrich	1	1	M	Solidago rigida	Forb	 	 	20-40	0.365	0.028	13.03571429
2016	53	1	Cenrich	Nenrich	1	1	M	Solidago rigida	Forb	 	 	40-60	0.192	0.018	10.66666667
2016	55	1	Cenrich	Namb	1	1	M	Lupinus perennis	Legume	 	 	0-10	0.58	0.06	9.666666667
2016	55	1	Cenrich	Namb	1	1	M	Lupinus perennis	Legume	 	 	10-20	0.38	0.03	12.66666667
2016	55	1	Cenrich	Namb	1	1	M	Lupinus perennis	Legume	 	 	20-40	0.39	0.03	13
2016	55	1	Cenrich	Namb	1	1	M	Lupinus perennis	Legume	 	 	40-60	0.26	0	 
2016	57	1	Cenrich	Namb	1	1	M	Schizachyrium scoparium	C-4	 	 	0-10	0.37	0.02	18.5
2016	57	1	Cenrich	Namb	1	1	M	Schizachyrium scoparium	C-4	 	 	10-20	0.579	0.031	18.67741935
2016	57	1	Cenrich	Namb	1	1	M	Schizachyrium scoparium	C-4	 	 	20-40	0.25	0.02	12.5
2016	57	1	Cenrich	Namb	1	1	M	Schizachyrium scoparium	C-4	 	 	40-60	0.23	0.01	23
2016	58	1	Cenrich	Nenrich	4	3	M	 	 	 	 	0-10	0.77	0.08	9.625
2016	58	1	Cenrich	Nenrich	4	3	M	 	 	 	 	10-20	0.51	0.04	12.75
2016	58	1	Cenrich	Nenrich	4	3	M	 	 	 	 	20-40	0.28	0.01	28
2016	58	1	Cenrich	Nenrich	4	3	M	 	 	 	 	40-60	0.176	0.013	13.53846154
2016	60	1	Cenrich	Nenrich	1	1	M	Andropogon gerardi	C-4	 	 	0-10	0.997	0.067	14.88059701
2016	60	1	Cenrich	Nenrich	1	1	M	Andropogon gerardi	C-4	 	 	10-20	0.577	0.038	15.18421053
2016	60	1	Cenrich	Nenrich	1	1	M	Andropogon gerardi	C-4	 	 	20-40	0.32	0.01	32
2016	60	1	Cenrich	Nenrich	1	1	M	Andropogon gerardi	C-4	 	 	40-60	0.276	0.021	13.14285714
2016	63	2	Camb	Namb	4	3	M	 	 	 	 	0-10	0.52	0.04	13
2016	63	2	Camb	Namb	4	3	M	 	 	 	 	10-20	0.49	0.03	16.33333333
2016	63	2	Camb	Namb	4	3	M	 	 	 	 	20-40	0.33	0.02	16.5
2016	63	2	Camb	Namb	4	3	M	 	 	 	 	40-60	0.3	0.02	15
2016	64	2	Camb	Nenrich	16	4	M	 	 	 	 	0-10	1.06	0.08	13.25
2016	64	2	Camb	Nenrich	16	4	M	 	 	 	 	10-20	0.6	0.04	15
2016	64	2	Camb	Nenrich	16	4	M	 	 	 	 	20-40	0.36	0.03	12
2016	64	2	Camb	Nenrich	16	4	M	 	 	 	 	40-60	0.31	0.02	15.5
2016	65	2	Camb	Nenrich	9	4	M	 	 	 	 	0-10	1.19	0.09	13.22222222
2016	65	2	Camb	Nenrich	9	4	M	 	 	 	 	10-20	0.7	0.06	11.66666667
2016	65	2	Camb	Nenrich	9	4	M	 	 	 	 	20-40	0.337	0.022	15.31818182
2016	65	2	Camb	Nenrich	9	4	M	 	 	 	 	40-60	0.34	0.02	17
2016	66	2	Camb	Nenrich	9	4	M	 	 	H2Oneg	HTamb	0-10	0.89	0.07	12.71428571
2016	66	2	Camb	Nenrich	9	4	M	 	 	H2Oneg	HTamb	10-20	0.58	0.04	14.5
2016	66	2	Camb	Nenrich	9	4	M	 	 	H2Oneg	HTamb	20-40	0.37	0.03	12.33333333
2016	66	2	Camb	Nenrich	9	4	M	 	 	H2Oneg	HTamb	40-60	0.33	0.01	33
2016	67	2	Camb	Namb	16	4	M	 	 	 	 	0-10	1.18	0.08	14.75
2016	67	2	Camb	Namb	16	4	M	 	 	 	 	10-20	0.5	0.03	16.66666667
2016	67	2	Camb	Namb	16	4	M	 	 	 	 	20-40	0.39	0.03	13
2016	67	2	Camb	Namb	16	4	M	 	 	 	 	40-60	0.28	0.03	9.333333333
2016	68	2	Camb	Nenrich	1	1	M	Schizachyrium scoparium	C-4	 	 	0-10	0.81	0.07	11.57142857
2016	68	2	Camb	Nenrich	1	1	M	Schizachyrium scoparium	C-4	 	 	10-20	0.5	0.04	12.5
2016	68	2	Camb	Nenrich	1	1	M	Schizachyrium scoparium	C-4	 	 	20-40	0.42	0.02	21
2016	68	2	Camb	Nenrich	1	1	M	Schizachyrium scoparium	C-4	 	 	40-60	0.26	0.01	26
2016	69	2	Camb	Namb	16	4	M	 	 	 	 	0-10	0.38	0.02	19
2016	69	2	Camb	Namb	16	4	M	 	 	 	 	10-20	0.5	0.04	12.5
2016	69	2	Camb	Namb	16	4	M	 	 	 	 	20-40	0.37	0.02	18.5
2016	69	2	Camb	Namb	16	4	M	 	 	 	 	40-60	0.27	0.01	27
2016	70	2	Camb	Namb	1	1	M	Andropogon gerardi	C-4	 	 	0-10	0.387	0.031	12.48387097
2016	70	2	Camb	Namb	1	1	M	Andropogon gerardi	C-4	 	 	10-20	0.47	0	 
2016	70	2	Camb	Namb	1	1	M	Andropogon gerardi	C-4	 	 	20-40	0.324	0.026	12.46153846
2016	70	2	Camb	Namb	1	1	M	Andropogon gerardi	C-4	 	 	40-60	0.251	0.022	11.40909091
2016	71	2	Camb	Nenrich	1	1	M	Sorghastrum nutans	C-4	 	 	0-10	0.677	0.053	12.77358491
2016	71	2	Camb	Nenrich	1	1	M	Sorghastrum nutans	C-4	 	 	10-20	0.446	0.036	12.38888889
2016	71	2	Camb	Nenrich	1	1	M	Sorghastrum nutans	C-4	 	 	20-40	0.397	0.034	11.67647059
2016	71	2	Camb	Nenrich	1	1	M	Sorghastrum nutans	C-4	 	 	40-60	0.316	0.03	10.53333333
2016	72	2	Camb	Nenrich	1	1	M	Petalostemum villosum	Legume	 	 	0-10	0.58	0.05	11.6
2016	72	2	Camb	Nenrich	1	1	M	Petalostemum villosum	Legume	 	 	10-20	0.5	0.04	12.5
2016	72	2	Camb	Nenrich	1	1	M	Petalostemum villosum	Legume	 	 	20-40	0.295	0.029	10.17241379
2016	72	2	Camb	Nenrich	1	1	M	Petalostemum villosum	Legume	 	 	40-60	0.3	0.01	30
2016	75	2	Camb	Nenrich	4	3	M	 	 	 	 	0-10	0.79	0.07	11.28571429
2016	75	2	Camb	Nenrich	4	3	M	 	 	 	 	10-20	0.63	0.05	12.6
2016	75	2	Camb	Nenrich	4	3	M	 	 	 	 	20-40	0.54	0.04	13.5
2016	75	2	Camb	Nenrich	4	3	M	 	 	 	 	40-60	0.34	0.03	11.33333333
2016	77	2	Camb	Namb	1	1	M	Anemone cylindrica	Forb	 	 	0-10	0.389	0.037	10.51351351
2016	77	2	Camb	Namb	1	1	M	Anemone cylindrica	Forb	 	 	10-20	0.401	0.021	19.0952381
2016	77	2	Camb	Namb	1	1	M	Anemone cylindrica	Forb	 	 	20-40	0.201	0.02	10.05
2016	77	2	Camb	Namb	1	1	M	Anemone cylindrica	Forb	 	 	40-60	0.189	0.021	9
2016	78	2	Camb	Namb	4	2	M	 	 	 	 	0-10	0.75	0.07	10.71428571
2016	78	2	Camb	Namb	4	2	M	 	 	 	 	10-20	0.43	0.03	14.33333333
2016	78	2	Camb	Namb	4	2	M	 	 	 	 	20-40	0.36	0.02	18
2016	78	2	Camb	Namb	4	2	M	 	 	 	 	40-60	0.3	0.01	30
2016	79	2	Camb	Nenrich	4	3	M	 	 	 	 	0-10	1.02	0.09	11.33333333
2016	79	2	Camb	Nenrich	4	3	M	 	 	 	 	10-20	0.53	0.05	10.6
2016	79	2	Camb	Nenrich	4	3	M	 	 	 	 	20-40	0.5	0.03	16.66666667
2016	79	2	Camb	Nenrich	4	3	M	 	 	 	 	40-60	0.39	0.02	19.5
2016	81	2	Camb	Nenrich	1	1	M	Bouteloua gracilis	C-4	 	 	0-10	0.851	0.069	12.33333333
2016	81	2	Camb	Nenrich	1	1	M	Bouteloua gracilis	C-4	 	 	10-20	0.569	0.036	15.80555556
2016	81	2	Camb	Nenrich	1	1	M	Bouteloua gracilis	C-4	 	 	20-40	0.31	0.02	15.5
2016	81	2	Camb	Nenrich	1	1	M	Bouteloua gracilis	C-4	 	 	40-60	0.282	0.015	18.8
2016	82	2	Camb	Namb	4	3	M	 	 	 	 	0-10	0.72	0.05	14.4
2016	82	2	Camb	Namb	4	3	M	 	 	 	 	10-20	0.51	0.03	17
2016	82	2	Camb	Namb	4	3	M	 	 	 	 	20-40	0.43	0.03	14.33333333
2016	82	2	Camb	Namb	4	3	M	 	 	 	 	40-60	0.278	0.021	13.23809524
2016	83	2	Camb	Namb	9	4	M	 	 	H2Oamb	 	0-10	1.14	0.08	14.25
2016	83	2	Camb	Namb	9	4	M	 	 	H2Oamb	 	10-20	0.6	0.04	15
2016	83	2	Camb	Namb	9	4	M	 	 	H2Oamb	 	20-40	0.38	0.02	19
2016	83	2	Camb	Namb	9	4	M	 	 	H2Oamb	 	40-60	0.35	0.03	11.66666667
2016	84	2	Camb	Nenrich	9	4	M	 	 	H2Oamb	HTelv	0-10	0.79	0.06	13.16666667
2016	84	2	Camb	Nenrich	9	4	M	 	 	H2Oamb	HTelv	10-20	0.47	0.04	11.75
2016	84	2	Camb	Nenrich	9	4	M	 	 	H2Oamb	HTelv	20-40	0.34	0.02	17
2016	84	2	Camb	Nenrich	9	4	M	 	 	H2Oamb	HTelv	40-60	0.27	0.01	27
2016	86	2	Camb	Nenrich	4	3	M	 	 	 	 	0-10	1.01	0.07	14.42857143
2016	86	2	Camb	Nenrich	4	3	M	 	 	 	 	10-20	0.48	0.03	16
2016	86	2	Camb	Nenrich	4	3	M	 	 	 	 	20-40	0.44	0.03	14.66666667
2016	86	2	Camb	Nenrich	4	3	M	 	 	 	 	40-60	0.32	0.02	16
2016	87	2	Camb	Namb	9	4	M	 	 	H2Oneg	HTamb	0-10	0.82	0.06	13.66666667
2016	87	2	Camb	Namb	9	4	M	 	 	H2Oneg	HTamb	10-20	0.46	0.04	11.5
2016	87	2	Camb	Namb	9	4	M	 	 	H2Oneg	HTamb	20-40	0.33	0.02	16.5
2016	87	2	Camb	Namb	9	4	M	 	 	H2Oneg	HTamb	40-60	0.27	0.02	13.5
2016	90	2	Camb	Namb	1	1	M	Sorghastrum nutans	C-4	 	 	0-10	0.725	0.061	11.8852459
2016	90	2	Camb	Namb	1	1	M	Sorghastrum nutans	C-4	 	 	10-20	0.474	0.04	11.85
2016	90	2	Camb	Namb	1	1	M	Sorghastrum nutans	C-4	 	 	20-40	0.394	0.022	17.90909091
2016	90	2	Camb	Namb	1	1	M	Sorghastrum nutans	C-4	 	 	40-60	0.294	0.013	22.61538462
2016	91	2	Camb	Nenrich	4	3	M	 	 	 	 	0-10	1.04	0.08	13
2016	91	2	Camb	Nenrich	4	3	M	 	 	 	 	10-20	0.62	0.05	12.4
2016	91	2	Camb	Nenrich	4	3	M	 	 	 	 	20-40	0.69	0.06	11.5
2016	91	2	Camb	Nenrich	4	3	M	 	 	 	 	40-60	0.47	0.03	15.66666667
2016	92	2	Camb	Namb	9	4	M	 	 	H2Oneg	HTelv	0-10	0.69	0.06	11.5
2016	92	2	Camb	Namb	9	4	M	 	 	H2Oneg	HTelv	10-20	0.41	0.03	13.66666667
2016	92	2	Camb	Namb	9	4	M	 	 	H2Oneg	HTelv	20-40	0.28	0.02	14
2016	92	2	Camb	Namb	9	4	M	 	 	H2Oneg	HTelv	40-60	0.24	0.01	24
2016	94	2	Camb	Nenrich	1	1	M	Asclepias tuberosa	Forb	 	 	0-10	0.44	0.03	14.66666667
2016	94	2	Camb	Nenrich	1	1	M	Asclepias tuberosa	Forb	 	 	10-20	0.399	0.038	10.5
2016	94	2	Camb	Nenrich	1	1	M	Asclepias tuberosa	Forb	 	 	20-40	0.297	0.028	10.60714286
2016	94	2	Camb	Nenrich	1	1	M	Asclepias tuberosa	Forb	 	 	40-60	0.224	0.022	10.18181818
2016	96	2	Camb	Nenrich	1	1	M	Lupinus perennis	Legume	 	 	0-10	0.554	0.05	11.08
2016	96	2	Camb	Nenrich	1	1	M	Lupinus perennis	Legume	 	 	10-20	0.46	0.038	12.10526316
2016	96	2	Camb	Nenrich	1	1	M	Lupinus perennis	Legume	 	 	20-40	0.299	0.032	9.34375
2016	96	2	Camb	Nenrich	1	1	M	Lupinus perennis	Legume	 	 	40-60	0.28	0.028	10
2016	97	2	Camb	Nenrich	9	4	M	 	 	 	HTamb	0-10	0.95	0.07	13.57142857
2016	97	2	Camb	Nenrich	9	4	M	 	 	 	HTamb	10-20	0.53	0.04	13.25
2016	97	2	Camb	Nenrich	9	4	M	 	 	 	HTamb	20-40	0.34	0.02	17
2016	97	2	Camb	Nenrich	9	4	M	 	 	 	HTamb	40-60	0.3	0.02	15
2016	99	2	Camb	Nenrich	1	1	M	Solidago rigida	Forb	 	 	0-10	1.039	0.078	13.32051282
2016	99	2	Camb	Nenrich	1	1	M	Solidago rigida	Forb	 	 	10-20	0.568	0.047	12.08510638
2016	99	2	Camb	Nenrich	1	1	M	Solidago rigida	Forb	 	 	20-40	0.418	0.027	15.48148148
2016	99	2	Camb	Nenrich	1	1	M	Solidago rigida	Forb	 	 	40-60	0.356	0.029	12.27586207
2016	100	2	Camb	Namb	1	1	M	Lupinus perennis	Legume	 	 	0-10	0.541	0.05	10.82
2016	100	2	Camb	Namb	1	1	M	Lupinus perennis	Legume	 	 	10-20	0.426	0.044	9.681818182
2016	100	2	Camb	Namb	1	1	M	Lupinus perennis	Legume	 	 	20-40	0.334	0.03	11.13333333
2016	100	2	Camb	Namb	1	1	M	Lupinus perennis	Legume	 	 	40-60	0.284	0.025	11.36
2016	101	2	Camb	Nenrich	1	1	M	Andropogon gerardi	C-4	 	 	0-10	0.893	0.071	12.57746479
2016	101	2	Camb	Nenrich	1	1	M	Andropogon gerardi	C-4	 	 	10-20	0.503	0.04	12.575
2016	101	2	Camb	Nenrich	1	1	M	Andropogon gerardi	C-4	 	 	20-40	0.409	0.032	12.78125
2016	101	2	Camb	Nenrich	1	1	M	Andropogon gerardi	C-4	 	 	40-60	0.323	0.022	14.68181818
